UserID,Name,Surname,Email,Gender,Race,Age,AgeGroup,Province,Socials,Channel2,RecordDate2,TimeBucket,Duration
780402,Briana,Caves,Briana503@mail.com,female,black,34,Young Adults,North West,@Briana50,Africa Magic,2016-02-08 15:42:00.000000,Afternoon,1867
780457,Hyman,Shkreli,Hyman81@yahoo.com,male,coloured,33,Young Adults,Western Cape,@Hyman8,Sawsee,2016-02-08 15:11:00.000000,Afternoon,138
780466,Lucas,Langenfeld,Lucas231@yahoo.com,male,black,50,Adults,Kwazulu Natal,@Lucas23,Break in transmission,2016-02-14 23:45:00.000000,Night,34
780468,Stephen,Deblois,Stephen153@mail.com,male,black,31,Young Adults,Gauteng,@Stephen15,Trace TV,2016-03-27 10:27:00.000000,Morning,192
780477,Abel,Mccollum,Abel181@yahoo.com,male,black,38,Adults,Gauteng,@Abel18,Channel O,2016-01-12 19:33:00.000000,Evening,66
780483,Chas,Bilyeu,Chas354@abcmail.com,male,black,29,Young Adults,Mpumalanga,@Chas35,Boomerang,2016-01-18 11:29:00.000000,Morning,1035
780497,Malika,Sieren,Malika404@abcmail.com,female,black,27,Young Adults,Mpumalanga,@Malika40,Trace TV,2016-01-24 15:39:00.000000,Afternoon,255
780506,Brendan,Roquemore,Brendan451@yahoo.com,male,white,25,Young Adults,Western Cape,@Brendan45,Boomerang,2016-03-12 12:11:00.000000,Afternoon,17
780546,Charlie,Crotty,Charlie364@abcmail.com,male,black,45,Adults,Gauteng,@Charlie36,CNN,2016-03-25 19:56:00.000000,Evening,1509
780559,Loyd,Woolard,Loyd495@mailxyz.com,male,white,38,Adults,Western Cape,@Loyd49,Channel O,2016-03-21 18:17:00.000000,Evening,51
780583,Raymundo,Curran,Raymundo433@mail.com,male,black,27,Young Adults,Gauteng,@Raymundo43,Trace TV,2016-03-06 00:26:00.000000,Morning,11571
780610,Hyman,Paradis,Hyman83@mail.com,male,black,40,Adults,Gauteng,@Hyman8,Channel O,2016-02-09 18:35:00.000000,Evening,777
780648,Reagan,Biggers,Reagan34@abcmail.com,female,black,46,Adults,Free State,@Reagan3,Trace TV,2016-01-22 14:37:00.000000,Afternoon,1788
780650,Romeo,Bilyeu,Romeo372@gmail.com,male,black,41,Adults,Mpumalanga,@Romeo37,SuperSport Blitz,2016-01-07 14:31:00.000000,Afternoon,58
780656,Wilton,Fudge,Wilton414@abcmail.com,male,black,45,Adults,Gauteng,@Wilton41,CNN,2016-02-15 16:25:00.000000,Afternoon,810
780657,Hugh,Sieren,Hugh14@abcmail.com,male,black,48,Adults,Western Cape,@Hugh1,Africa Magic,2016-02-08 16:18:00.000000,Afternoon,28
780695,Brendan,Woolard,Brendan453@mail.com,male,black,31,Young Adults,Gauteng,@Brendan45,Cartoon Network,2016-01-24 19:48:00.000000,Evening,3707
780701,Efren,Pascarella,Efren132@gmail.com,male,black,45,Adults,Gauteng,@Efren13,CNN,2016-03-26 09:08:00.000000,Morning,359
780710,Earline,Zweifel,Earline293@mail.com,female,black,24,Young Adults,Eastern Cape,@Earline29,CNN,2016-01-03 21:53:00.000000,Evening,18
780818,Kip,Deblois,Kip145@mailxyz.com,male,white,22,Young Adults,Mpumalanga,@Kip14,ICC Cricket World Cup 2011,2016-03-12 12:13:00.000000,Afternoon,1912
780819,Valentine,Pascarella,Valentine472@gmail.com,male,black,38,Adults,Limpopo,@Valentine47,Africa Magic,2016-02-18 22:35:00.000000,Evening,4765
780823,Claud,Vital,Claud342@gmail.com,male,white,45,Adults,Western Cape,@Claud34,Supersport Live Events,2016-03-25 06:01:00.000000,Morning,60
785456,Winona,Wigfall,Winona74@abcmail.com,female,white,41,Adults,Gauteng,@Winona7,E! Entertainment,2016-02-11 10:36:00.000000,Morning,108
785592,Romeo,Mosser,Romeo373@mail.com,male,white,19,Young Adults,Limpopo,@Romeo37,Supersport Live Events,2016-03-14 07:50:00.000000,Morning,24
785965,Earl,Sieren,Earl422@gmail.com,male,None,34,Young Adults,Western Cape,@Earl42,ICC Cricket World Cup 2011,2016-02-24 09:13:00.000000,Morning,150
785968,Donald,Woolard,Donald222@gmail.com,male,white,39,Adults,Gauteng,@Donald22,SuperSport Blitz,2016-02-11 04:47:00.000000,Morning,106
786055,Williemae,Holt,Williemae484@abcmail.com,female,white,25,Young Adults,Gauteng,@Williemae48,DStv Events 1,2016-01-18 17:49:00.000000,Afternoon,145
786099,Bret,Marek,Bret312@gmail.com,male,black,30,Young Adults,Gauteng,@Bret31,E! Entertainment,2016-02-09 14:10:00.000000,Afternoon,48
786181,Art,Wigfall,Art405@mailxyz.com,male,black,27,Young Adults,Gauteng,@Art40,SuperSport Blitz,2016-03-05 19:14:00.000000,Evening,168
786206,Valentine,Lavoie,Valentine473@mail.com,male,indian_asian,15,Teens,Gauteng,@Valentine47,Cartoon Network,2016-01-29 15:27:00.000000,Afternoon,631
786241,Valentine,Paradis,Valentine475@mailxyz.com,male,black,48,Adults,Gauteng,@Valentine47,Channel O,2016-02-11 19:47:00.000000,Evening,27
786270,Emerson,Pilot,Emerson242@gmail.com,male,black,20,Young Adults,Limpopo,@Emerson24,Boomerang,2016-02-10 04:20:00.000000,Morning,5
786343,Shane,Pool,Shane25@mailxyz.com,male,indian_asian,37,Adults,Kwazulu Natal,@Shane2,Africa Magic,2016-01-12 17:16:00.000000,Afternoon,10
786446,Anette,Leicht,Anette14@abcmail.com,female,None,56,Seniors,Free State,@Anette1,Africa Magic,2016-02-01 17:38:00.000000,Afternoon,167
786452,Earl,Sytsma,Earl422@gmail.com,male,white,28,Young Adults,Gauteng,@Earl42,Boomerang,2016-02-28 23:09:00.000000,Night,1251
786580,Garry,Martello,Garry283@mail.com,male,black,24,Young Adults,Gauteng,@Garry28,Trace TV,2016-01-21 20:59:00.000000,Evening,18
786585,Dion,Fudge,Dion335@mailxyz.com,male,white,26,Young Adults,Limpopo,@Dion33,Cartoon Network,2016-01-23 16:17:00.000000,Afternoon,13
786607,Kyle,Lavoie,Kyle63@mail.com,male,coloured,45,Adults,Western Cape,@Kyle6,Supersport Live Events,2016-02-11 17:11:00.000000,Afternoon,174
786693,Stephen,Paradis,Stephen151@yahoo.com,male,black,41,Adults,Kwazulu Natal,@Stephen15,Channel O,2016-01-11 17:20:00.000000,Afternoon,540
786741,Iva,Styer,Iva271@yahoo.com,female,black,39,Adults,Free State,@Iva27,SawSee,2016-02-12 18:19:00.000000,Evening,28
786757,Eli,Mcclaine,Eli292@gmail.com,male,black,35,Young Adults,Northern Cape,@Eli29,Africa Magic,2016-01-03 10:13:00.000000,Morning,105
786800,Claud,Sytsma,Claud344@abcmail.com,male,black,23,Young Adults,Mpumalanga,@Claud34,Cartoon Network,2016-01-23 14:15:00.000000,Afternoon,2
786821,Haywood,Mcclaine,Haywood95@mailxyz.com,male,black,37,Adults,Mpumalanga,@Haywood9,Trace TV,2016-01-16 21:21:00.000000,Evening,366
786863,Malika,Sieren,Malika32@gmail.com,female,black,30,Young Adults,Northern Cape,@Malika3,Africa Magic,2016-03-30 18:26:00.000000,Evening,12
786864,Chas,Roquemore,Chas352@gmail.com,male,black,25,Young Adults,Mpumalanga,@Chas35,Africa Magic,2016-03-13 20:22:00.000000,Evening,43
786885,Valentine,Singer,Valentine475@mailxyz.com,male,white,56,Seniors,Gauteng,@Valentine47,Channel O,2016-02-02 17:39:00.000000,Afternoon,81
786910,Stephen,Nicholls,Stephen153@mail.com,male,black,33,Young Adults,Eastern Cape,@Stephen15,Channel O,2016-01-08 20:47:00.000000,Evening,18
786931,Stefan,Sytsma,Stefan461@yahoo.com,male,black,21,Young Adults,Kwazulu Natal,@Stefan46,Cartoon Network,2016-02-01 06:08:00.000000,Morning,52
787028,Michel,Creager,Michel202@gmail.com,male,coloured,44,Adults,Western Cape,@Michel20,ICC Cricket World Cup 2011,2016-03-29 09:45:00.000000,Morning,196
787054,Lucas,Luthy,Lucas235@mailxyz.com,male,white,19,Young Adults,Mpumalanga,@Lucas23,Boomerang,2016-01-23 13:13:00.000000,Afternoon,293
787128,Yong,Biggers,Yong482@gmail.com,male,black,100,Seniors,Gauteng,@Yong48,SuperSport Blitz,2016-03-06 12:41:00.000000,Afternoon,10
787182,Earl,Reisinger,Earl424@abcmail.com,male,white,46,Adults,Gauteng,@Earl42,SuperSport Blitz,2016-02-10 20:23:00.000000,Evening,96
787212,Royal,Creager,Royal171@yahoo.com,male,black,36,Adults,Gauteng,@Royal17,Cartoon Network,2016-02-09 10:23:00.000000,Morning,11
787256,Lane,Gettys,Lane115@mailxyz.com,male,coloured,27,Young Adults,Gauteng,@Lane11,Africa Magic,2016-01-23 17:49:00.000000,Afternoon,20
787285,Chas,Condie,Chas354@abcmail.com,male,black,44,Adults,Gauteng,@Chas35,Cartoon Network,2016-01-05 05:27:00.000000,Morning,16
787343,Valentine,Caves,Valentine474@abcmail.com,male,white,41,Adults,Kwazulu Natal,@Valentine47,SawSee,2016-01-12 17:20:00.000000,Afternoon,29
787357,Lillian,Borelli,Lillian442@gmail.com,female,black,34,Young Adults,Mpumalanga,@Lillian44,Africa Magic,2016-01-19 19:06:00.000000,Evening,16
787359,Emerson,Roquemore,Emerson245@mailxyz.com,male,black,28,Young Adults,Gauteng,@Emerson24,Supersport Live Events,2016-01-15 16:14:00.000000,Afternoon,480
787422,Shane,Gettys,Shane22@gmail.com,male,white,24,Young Adults,Mpumalanga,@Shane2,Cartoon Network,2016-01-02 16:29:00.000000,Afternoon,311
787444,Hollis,Marek,Hollis381@yahoo.com,male,white,47,Adults,Gauteng,@Hollis38,Supersport Live Events,2016-02-18 07:34:00.000000,Morning,1792
787445,Haywood,Tancredi,Haywood95@mailxyz.com,male,coloured,28,Young Adults,Gauteng,@Haywood9,Channel O,2016-01-09 14:23:00.000000,Afternoon,27
787533,Cody,Sieren,Cody124@abcmail.com,male,black,48,Adults,Kwazulu Natal,@Cody12,ICC Cricket World Cup 2011,2016-03-29 13:40:00.000000,Afternoon,10050
787618,Hyman,Roquemore,Hyman82@gmail.com,male,white,60,Seniors,Gauteng,@Hyman8,CNN,2016-01-14 17:19:00.000000,Afternoon,118
787649,Loyd,Mccown,Loyd492@gmail.com,male,black,38,Adults,Kwazulu Natal,@Loyd49,Africa Magic,2016-02-21 19:36:00.000000,Evening,4
787656,Garry,Sytsma,Garry284@abcmail.com,male,black,26,Young Adults,Gauteng,@Garry28,Channel O,2016-02-15 08:40:00.000000,Morning,675
787730,Dion,Hier,Dion331@yahoo.com,male,white,32,Young Adults,Mpumalanga,@Dion33,Cartoon Network,2016-03-21 19:45:00.000000,Evening,267
787846,Dia,Arrieta,Dia85@mailxyz.com,female,coloured,32,Young Adults,Western Cape,@Dia8,Channel O,2016-03-25 21:50:00.000000,Evening,318
787954,None,None,Irmgard344@abcmail.com,None,None,0,Kids,None,None,SawSee,2016-03-10 22:17:00.000000,Evening,348
788008,Yong,Paradis,Yong484@abcmail.com,male,indian_asian,17,Teens,Kwazulu Natal,@Yong48,Trace TV,2016-02-13 13:54:00.000000,Afternoon,33
788215,Bernardo,Hoadley,Bernardo324@abcmail.com,male,indian_asian,33,Young Adults,Limpopo,@Bernardo32,ICC Cricket World Cup 2011,2016-03-30 17:30:00.000000,Afternoon,48
788281,Valentine,Tatham,Valentine471@yahoo.com,male,None,25,Young Adults,Gauteng,@Valentine47,SuperSport Blitz,2016-02-13 17:18:00.000000,Afternoon,1191
788466,Donald,Paradis,Donald224@abcmail.com,male,coloured,26,Young Adults,Western Cape,@Donald22,SuperSport Blitz,2016-02-13 08:01:00.000000,Morning,885
788537,Hugh,Mccown,Hugh11@yahoo.com,male,black,32,Young Adults,Kwazulu Natal,@Hugh1,SuperSport Blitz,2016-03-09 12:36:00.000000,Afternoon,8
788562,Lane,Singer,Lane115@mailxyz.com,male,None,41,Adults,Gauteng,@Lane11,Channel O,2016-03-31 10:43:00.000000,Morning,189
788616,Winona,Wigfall,Winona482@gmail.com,female,black,44,Adults,Gauteng,@Winona48,SuperSport Blitz,2016-01-27 12:03:00.000000,Afternoon,6
788649,Randy,Styer,Randy394@abcmail.com,male,white,39,Adults,Gauteng,@Randy39,SuperSport Blitz,2016-01-15 16:12:00.000000,Afternoon,158
788672,Eli,Pilot,Eli294@abcmail.com,male,black,39,Adults,Gauteng,@Eli29,Africa Magic,2016-01-19 15:29:00.000000,Afternoon,24
788725,Jacinto,Reisinger,Jacinto252@gmail.com,male,black,32,Young Adults,Free State,@Jacinto25,Trace TV,2016-02-12 13:38:00.000000,Afternoon,0
788727,Stefan,Bilyeu,Stefan463@mail.com,male,coloured,41,Adults,Western Cape,@Stefan46,Supersport Live Events,2016-01-23 10:07:00.000000,Morning,0
788728,Dion,Paradis,Dion333@mail.com,male,black,35,Young Adults,Gauteng,@Dion33,ICC Cricket World Cup 2011,2016-03-15 08:58:00.000000,Morning,18
788744,Abel,Jacox,Abel183@mail.com,male,coloured,23,Young Adults,Western Cape,@Abel18,Supersport Live Events,2016-01-18 09:35:00.000000,Morning,52
788751,Cody,Jacox,Cody124@abcmail.com,male,coloured,26,Young Adults,Western Cape,@Cody12,SuperSport Blitz,2016-02-01 21:35:00.000000,Evening,260
788787,Jacinto,Deblois,Jacinto253@mail.com,male,white,19,Young Adults,Northern Cape,@Jacinto25,CNN,2016-03-07 20:46:00.000000,Evening,28
788788,Len,Styer,Len442@gmail.com,male,black,40,Adults,Kwazulu Natal,@Len44,Africa Magic,2016-02-03 17:41:00.000000,Afternoon,248
788792,Felipa,Mcculloch,Felipa175@mailxyz.com,female,black,36,Adults,Gauteng,@Felipa17,Africa Magic,2016-02-28 12:22:00.000000,Afternoon,2
788794,Chas,Hier,Chas354@abcmail.com,male,black,24,Young Adults,Limpopo,@Chas35,SuperSport Live Events,2016-02-13 21:02:00.000000,Evening,40
788827,Lane,Fudge,Lane112@gmail.com,male,black,28,Young Adults,Western Cape,@Lane11,Channel O,2016-03-10 14:27:00.000000,Afternoon,81
788844,Hugh,Leicht,Hugh13@mail.com,male,black,28,Young Adults,Gauteng,@Hugh1,Channel O,2016-02-11 23:02:00.000000,Night,396
788854,Jacinto,Lavoie,Jacinto254@abcmail.com,male,coloured,28,Young Adults,Limpopo,@Jacinto25,Channel O,2016-02-03 20:26:00.000000,Evening,93
788856,Valentine,Fudge,Valentine471@yahoo.com,male,None,45,Adults,Western Cape,@Valentine47,Cartoon Network,2016-01-10 19:55:00.000000,Evening,1234
788857,Raymundo,Vital,Raymundo434@abcmail.com,male,white,47,Adults,Western Cape,@Raymundo43,Channel O,2016-02-13 10:20:00.000000,Morning,33
788858,Charlie,Vital,Charlie362@gmail.com,male,black,30,Young Adults,Western Cape,@Charlie36,SuperSport Blitz,2016-02-09 16:05:00.000000,Afternoon,1140
788877,Katharina,Condie,Katharina414@abcmail.com,female,coloured,26,Young Adults,Western Cape,@Katharina41,Africa Magic,2016-01-08 06:58:00.000000,Morning,68
788891,Markus,Wigfall,Markus192@gmail.com,male,coloured,28,Young Adults,Kwazulu Natal,@Markus19,Channel O,2016-03-10 23:58:00.000000,Night,93
788893,Stacy,Woolard,Stacy271@yahoo.com,male,black,33,Young Adults,Mpumalanga,@Stacy27,Trace TV,2016-02-09 04:49:00.000000,Morning,3786
788911,Randy,Reisinger,Randy395@mailxyz.com,male,black,25,Young Adults,Gauteng,@Randy39,Trace TV,2016-02-12 21:09:00.000000,Evening,57
788922,Cory,Fudge,Cory101@yahoo.com,male,coloured,52,Seniors,Western Cape,@Cory10,ICC Cricket World Cup 2011,2016-02-27 16:06:00.000000,Afternoon,112
788930,Lane,Sieren,Lane114@abcmail.com,male,white,31,Young Adults,North West,@Lane11,DStv Events 1,2016-02-07 02:03:00.000000,Morning,240
788936,Raymundo,Gettys,Raymundo435@mailxyz.com,male,black,22,Young Adults,Limpopo,@Raymundo43,Cartoon Network,2016-03-20 13:24:00.000000,Afternoon,116
788941,Kyle,Nicholls,Kyle62@gmail.com,male,white,35,Young Adults,Western Cape,@Kyle6,Supersport Live Events,2016-02-19 17:11:00.000000,Afternoon,46
788942,Royal,Sytsma,Royal171@yahoo.com,male,coloured,32,Young Adults,Western Cape,@Royal17,Boomerang,2016-02-11 04:31:00.000000,Morning,33
788945,Dion,Marek,Dion335@mailxyz.com,male,black,33,Young Adults,Free State,@Dion33,Africa Magic,2016-02-14 01:31:00.000000,Morning,61
788947,Lloyd,Mccown,Lloyd75@mailxyz.com,male,black,39,Adults,Kwazulu Natal,@Lloyd7,SuperSport Blitz,2016-02-10 21:11:00.000000,Evening,222
788949,Bernardo,Reisinger,Bernardo321@yahoo.com,male,white,29,Young Adults,Gauteng,@Bernardo32,E! Entertainment,2016-02-03 19:34:00.000000,Evening,942
788951,Loyd,Mccown,Loyd494@abcmail.com,male,black,37,Adults,Kwazulu Natal,@Loyd49,Cartoon Network,2016-02-07 12:52:00.000000,Afternoon,454
788954,Cory,Lavoie,Cory103@mail.com,male,black,41,Adults,Gauteng,@Cory10,DStv Events 1,2016-01-19 17:20:00.000000,Afternoon,100
788958,Art,Luthy,Art402@gmail.com,male,white,38,Adults,Kwazulu Natal,@Art40,Cartoon Network,2016-01-25 02:59:00.000000,Morning,2175
788959,Cody,Pascarella,Cody125@mailxyz.com,male,None,35,Young Adults,Gauteng,@Cody12,ICC Cricket World Cup 2011,2016-03-02 09:49:00.000000,Morning,528
788961,Kyle,Mccown,Kyle63@mail.com,male,black,62,Seniors,North West,@Kyle6,Trace TV,2016-03-20 12:37:00.000000,Afternoon,1638
788969,Markus,Vital,Markus194@abcmail.com,male,black,42,Adults,North West,@Markus19,Cartoon Network,2016-03-19 04:58:00.000000,Morning,142
788978,Irving,Condie,Irving52@gmail.com,male,other,37,Adults,Western Cape,@Irving5,SuperSport Live Events,2016-02-13 18:51:00.000000,Evening,0
788988,Luann,Mina,Luann405@mailxyz.com,female,black,44,Adults,Gauteng,@Luann40,Trace TV,2016-01-23 17:22:00.000000,Afternoon,18
788990,Garry,Mccollum,Garry284@abcmail.com,male,black,27,Young Adults,Mpumalanga,@Garry28,Channel O,2016-02-08 21:55:00.000000,Evening,63
788992,Robby,Pascarella,Robby162@gmail.com,male,black,29,Young Adults,Gauteng,@Robby16,Channel O,2016-01-11 08:42:00.000000,Morning,201
788994,Filiberto,Mosser,Filiberto44@abcmail.com,male,None,44,Adults,Western Cape,@Filiberto4,ICC Cricket World Cup 2011,2016-02-24 09:34:00.000000,Morning,266
788997,Charlie,Mcculloch,Charlie364@abcmail.com,male,black,30,Young Adults,Gauteng,@Charlie36,Trace TV,2016-02-09 19:09:00.000000,Evening,159
788998,Cody,Pilot,Cody122@gmail.com,male,white,41,Adults,Gauteng,@Cody12,ICC Cricket World Cup 2011,2016-02-19 11:44:00.000000,Morning,1192
